Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
2140396-BC/0,D52143,"CFAB - CREATIVE FABRIC SERVICE, LLC",005214320,5060,PALLET46,43.1,38.6,,,2/25/2022
CT22121-1/0,D52163,"CFAB - CREATIVE FABRIC SERVICE, LLC",005216305,5216305,6111,70,45.2,,,6/27/2024
CT22121-1/0,D52163,"CFAB - CREATIVE FABRIC SERVICE, LLC",005216307,5216307,6111,70,45.2,,,6/27/2024
CT22121-1/0,D52164,"CFAB - CREATIVE FABRIC SERVICE, LLC",005216401,5216401,6111,70,43.6,,,6/27/2024
CT22121-1/0,D52164,"CFAB - CREATIVE FABRIC SERVICE, LLC",005216402,5216402,6111,81.1,50.8,,,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217104,5217104,3037C,24.6,54.9,20,0,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217105,5217105,3037C,24.1,54.3,17,3,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217106,5217106,3037C,25.1,54.9,20,0,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217107,5217107,3037C,25.1,54,19,1,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217108,5217108,3037C,26.5,57.6,21,0,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217109,5217109,3037C,21.5,57.5,18,3,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217110,5217110,3037C,25.2,54.6,20,0,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217111,5217111,3037C,25.5,54.8,20,0,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217112,5217112,3037C,25.6,54.6,20,0,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217114,5217114,3037C,25.8,54.9,20,0,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217115,5217115,3037C,25.5,55,19,1,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217116,5217116,3037C,25.5,54.7,20,0,6/27/2024
CT22111-1/0,D52171,CTIC - CREATIVE TICKING,005217117,5217117,3037C,25.6,54.8,20,0,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218001,5218001,P52180,40.9,65.4,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218002,5218002,P52180,44.5,72.6,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218003,5218003,P52180,29.8,49.8,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218004,5218004,P52180,43.7,75.3,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218005,5218005,P52180,45,73.5,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218006,5218006,P52180,46.4,80.3,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218007,5218007,P52180,46.5,78.5,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218008,5218008,P52180,44.7,74.2,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218009,5218009,P52180,47,81.4,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218010,5218010,P52180,26.4,43.2,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218011,5218011,P52180,40.2,63.8,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218012,5218012,P52180,44.4,72.1,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218013,5218013,P52180,42.9,70.1,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218014,5218014,P52180,42.4,71.2,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218015,5218015,P52180,44.8,72.6,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218016,5218016,P52180,45.2,73.2,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218017,5218017,P52180,45.9,79,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218018,5218018,P52180,45.2,74.6,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218019,5218019,P52180,46,73.6,,,6/27/2024
MT101226-86/0,D52180,"CFAB - CREATIVE FABRIC SERVICE, LLC",005218020,5218020,P52180,31.4,51.2,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222801,5222801,P52228,43,58.8,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222802,5222802,P52228,43.5,57.5,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222803,5222803,P52228,13,21,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222804,5222804,P52228,27.3,35.5,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222805,5222805,P52228,45.4,57.2,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222806,5222806,P52228,44.5,57.4,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222807,5222807,P52228,44.7,57,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222808,5222808,P52228,45.2,57.4,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222809,5222809,P52228,45.3,58,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222810,5222810,P52228,45,56.2,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222811,5222811,P52228,45,58.3,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222812,5222812,P52228,45,58.5,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222813,5222813,P52228,43.9,58.6,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222814,5222814,P52228,42,54.6,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222815,5222815,P52228,44.6,59.3,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222816,5222816,P52228,44.4,58.8,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222817,5222817,P52228,44.1,58,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222818,5222818,P52228,43.8,57.4,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222819,5222819,P52228,44.5,59.5,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222820,5222820,P52228,44.1,59.8,,,6/27/2024
MT101083-86/0,D52228,"CFAB - CREATIVE FABRIC SERVICE, LLC",005222821,5222821,P52228,44.6,59,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227101,5227101,P52271,44.5,57.6,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227102,5227102,P52271,44.5,57.5,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227103,5227103,P52271,44.8,57.8,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227104,5227104,P52271,45.7,61.5,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227105,5227105,P52271,44,55.6,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227106,5227106,P52271,46,59.4,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227107,5227107,P52271,46,56.9,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227108,5227108,P52271,46.3,58.4,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227109,5227109,P52271,46.4,58.9,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227110,5227110,P52271,46,58.3,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227111,5227111,P52271,46.1,58.2,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227112,5227112,P52271,46.3,59.1,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227113,5227113,P52271,46,58.6,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227114,5227114,P52271,46.5,58.8,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227115,5227115,P52271,46.2,58.7,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227116,5227116,P52271,46.5,58.9,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227117,5227117,P52271,46.5,59.6,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227118,5227118,P52271,45.7,57.6,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227119,5227119,P52271,45.5,57.3,,,6/27/2024
MT101083-86/0,D52271,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227120,5227120,P52271,43,54.2,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227301,5227301,P52273,44.5,57.4,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227302,5227302,P52273,50,64.2,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227303,5227303,P52273,50,64.3,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227304,5227304,P52273,50,65.3,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227305,5227305,P52273,50.4,65.6,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227306,5227306,P52273,49,64.3,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227307,5227307,P52273,50.3,65.9,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227308,5227308,P52273,50.3,65.4,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227309,5227309,P52273,50.6,66.4,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227310,5227310,P52273,50.4,64.5,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227311,5227311,P52273,50,65.8,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227312,5227312,P52273,50.1,66.4,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227313,5227313,P52273,49.2,66.8,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227314,5227314,P52273,50.3,67.5,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227315,5227315,P52273,50.8,67.8,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227316,5227316,P52273,51.4,66.5,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227317,5227317,P52273,51.6,66.4,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227318,5227318,P52273,50.7,65.7,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227319,5227319,P52273,50.7,64.8,,,6/27/2024
MT101083-86/0,D52273,"CFAB - CREATIVE FABRIC SERVICE, LLC",005227320,5227320,P52273,50,65.5,,,6/27/2024
DFF3793-SAMPLENB/0,D52306,NSAP - NATIONAL SAFETY APPAREL,005230601,B6033005,Y3,28,24.1,,,2/28/2022
DFF3793-SAMPLENB/0,D52306,NSAP - NATIONAL SAFETY APPAREL,005230602,B6033006,Y3,15,12.9,,,2/28/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232101,5056,PALLET222,41.9,38.7,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232102,5057,PALLET222,43.2,40.7,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232103,5058,PALLET222,40.8,36.8,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232104,5059,PALLET222,36.3,32.2,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232105,5061,PALLET222,44.3,40.6,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232106,5062,PALLET222,31.4,29.1,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232107,5063,PALLET222,42.4,38.9,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232108,5064,PALLET222,43,38.4,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232109,5065,PALLET222,41.6,38.3,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232110,5066,PALLET222,43,38.6,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232111,5067,PALLET222,37.7,34.8,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232112,5068,PALLET222,40.3,36.5,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232113,5069,PALLET222,41.2,38,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232114,5070,PALLET222,32.4,29,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232115,5071,PALLET222,40.1,36.4,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",105232116,5072,PALLET222,41,38.2,0,0,4/23/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232117,5073,PALLET222,45.5,39.3,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232118,5074,PALLET222,39.3,36.4,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232119,5075,PALLET222,43.9,39.5,,,4/21/2022
2140396-BC/0,D52321,"CFAB - CREATIVE FABRIC SERVICE, LLC",005232120,5076,PALLET222,38.3,34.3,,,4/21/2022
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235401,5235401,P52354,46.5,81,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235402,5235402,P52354,46,79.8,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235403,5235403,P52354,53.2,90.1,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235404,5235404,P52354,53,89,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235405,5235405,P52354,52.7,89.5,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235406,5235406,P52354,55,93,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235407,5235407,P52354,50,83.3,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235408,5235408,P52354,50.8,82.3,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235409,5235409,P52354,50,80.2,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235410,5235410,P52354,18,27.7,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235411,5235411,P52354,22,32.6,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235412,5235412,P52354,23,39.4,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235413,5235413,P52354,53,90.8,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235414,5235414,P52354,54,92.5,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235415,5235415,P52354,55,93.4,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235416,5235416,P52354,55,92.6,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235417,5235417,P52354,54.2,91,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235418,5235418,P52354,49.6,83.1,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235419,5235419,P52354,53.2,90.2,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235420,5235420,P52354,53,91.2,,,6/27/2024
MT101226-86/0,D52354,"CFAB - CREATIVE FABRIC SERVICE, LLC",005235421,5235421,P52354,42,72.4,,,6/27/2024
CT22116-1/0,D52396,CTIC - CREATIVE TICKING,005239609,5239609,6020,27.1,56.5,12,0,1/20/2023
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240901,5240901,P52409,43.8,60.2,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240902,5240902,P52409,44.2,63,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240903,5240903,P52409,45.6,61,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240904,5240904,P52409,45.4,62.5,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240905,5240905,P52409,44.3,63,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240906,5240906,P52409,46,62.3,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240907,5240907,P52409,45.5,62.5,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240908,5240908,P52409,45.5,61.6,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240909,5240909,P52409,45.9,62.3,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240910,5240910,P52409,46.1,63.8,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240911,5240911,P52409,46.3,61,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240912,5240912,P52409,41.3,56.2,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240913,5240913,P52409,26.7,36.1,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240914,5240914,P52409,42.6,57.4,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240915,5240915,P52409,46.5,62.3,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240916,5240916,P52409,46.5,62.2,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240917,5240917,P52409,46.7,62.3,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240918,5240918,P52409,45.5,61.8,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240919,5240919,P52409,46.5,63.2,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240920,5240920,P52409,45.9,62.9,,,6/27/2024
MT101083-86/0,D52409,"CFAB - CREATIVE FABRIC SERVICE, LLC",005240921,5240921,P52409,42.7,58.2,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246701,5246701,P52467,42.6,54.2,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246702,5246702,P52467,49,63.2,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246703,5246703,P52467,51.6,65.3,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246704,5246704,P52467,50,64,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246705,5246705,P52467,45.7,57,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246706,5246706,P52467,50.4,64.1,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246707,5246707,P52467,45.5,59.1,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246708,5246708,P52467,50,66.3,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246709,5246709,P52467,49.7,65.1,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246710,5246710,P52467,54.2,70,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246711,5246711,P52467,50,65.5,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246712,5246712,P52467,50,64.1,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246713,5246713,P52467,50.1,65.4,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246714,5246714,P52467,49.8,66.3,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246715,5246715,P52467,48.9,64.3,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246716,5246716,P52467,49.2,64.3,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246717,5246717,P52467,41.8,54.9,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246718,5246718,P52467,49.1,64.5,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246719,5246719,P52467,49.7,64.2,,,6/27/2024
MT101083-86/0,D52467,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246720,5246720,P52467,50,65.2,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246901,5246901,P52469,46.6,61.7,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246902,5246902,P52469,47,57.2,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246903,5246903,P52469,46.3,59.6,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246904,5246904,P52469,48.9,60.8,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246905,5246905,P52469,49.8,63,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246906,5246906,P52469,48.3,60.7,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246907,5246907,P52469,47,62.3,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246908,5246908,P52469,50,62.3,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246909,5246909,P52469,49.8,62.2,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246910,5246910,P52469,49.5,61.2,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246911,5246911,P52469,50.4,62.2,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246912,5246912,P52469,50.1,62.2,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246913,5246913,P52469,48.8,61,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246914,5246914,P52469,49.5,62.5,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246915,5246915,P52469,47.5,60.9,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246916,5246916,P52469,48.8,64,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246917,5246917,P52469,47.7,59.7,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246918,5246918,P52469,49.5,63.1,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246919,5246919,P52469,49.6,61.8,,,6/27/2024
MT101083-86/0,D52469,"CFAB - CREATIVE FABRIC SERVICE, LLC",005246920,5246920,P52469,46,59.9,,,6/27/2024
MT101226-86/0,D52502,"CFAB - CREATIVE FABRIC SERVICE, LLC",005250201,5250201,P52502,37.8,68.2,,,6/27/2024
